data_timestep;lane_id;lane_queueing_length;lane_queueing_length_experimental;lane_queueing_time
2102.00;1to2_0;13.50;13.50;21.00
2102.00;1to2_1;21.00;21.00;17.00
2103.00;1to2_0;13.50;13.50;22.00
2103.00;1to2_1;21.00;21.00;18.00
2104.00;1to2_0;21.00;21.00;23.00
2104.00;1to2_1;21.00;21.00;19.00
2105.00;1to2_0;21.00;21.00;24.00
2105.00;1to2_1;21.00;21.00;20.00
2106.00;1to2_0;21.00;21.00;25.00
2106.00;1to2_1;21.00;21.00;21.00
2107.00;1to2_0;21.00;21.00;26.00
2107.00;1to2_1;21.00;21.00;22.00
2108.00;1to2_0;21.00;21.00;27.00
2108.00;1to2_1;21.00;21.00;23.00
2109.00;1to2_0;21.00;21.00;28.00
2109.00;1to2_1;21.00;21.00;24.00
2110.00;1to2_0;21.00;21.00;29.00
2110.00;1to2_1;28.50;28.50;25.00
2111.00;1to2_0;28.50;28.50;30.00
2111.00;1to2_1;28.50;28.50;26.00
2112.00;1to2_0;28.50;28.50;31.00
2112.00;1to2_1;28.50;28.50;27.00
2113.00;1to2_0;28.50;28.50;32.00
2113.00;1to2_1;36.01;36.01;28.00
2114.00;1to2_0;28.50;36.01;33.00
2114.00;1to2_1;43.55;43.55;29.00
2115.00;1to2_0;36.01;36.01;27.00
2115.00;1to2_1;43.53;51.17;23.00
2116.00;1to2_0;36.01;36.01;13.00
2116.00;1to2_1;51.08;51.08;21.00
2117.00;1to2_0;36.01;36.01;7.00
2117.00;1to2_1;51.04;51.04;8.00
2118.00;1to2_0;36.01;36.01;4.00
2118.00;1to2_1;51.02;51.02;6.00
2119.00;1to2_0;0.00;43.55;0.00
2119.00;1to2_1;51.01;51.01;6.00
2120.00;1to2_0;0.00;43.26;0.00
2120.00;1to2_1;51.01;51.01;5.00
2121.00;1to2_1;0.00;50.72;0.00
2122.00;1to2_0;0.00;49.68;0.00
2123.00;;;;
2124.00;;;;
2125.00;;;;
2126.00;;;;
2127.00;;;;
2128.00;;;;
2129.00;;;;
2130.00;;;;
2131.00;;;;
2132.00;;;;
2133.00;;;;
2134.00;;;;
2135.00;;;;
2136.00;;;;
2137.00;;;;
2138.00;;;;
2139.00;;;;
2140.00;;;;
2141.00;;;;
2142.00;;;;
2143.00;;;;
2144.00;;;;
2145.00;;;;
2146.00;;;;
2147.00;;;;
2148.00;;;;
2149.00;;;;
2150.00;;;;
2151.00;;;;
2152.00;;;;
2153.00;;;;
2154.00;;;;
2155.00;;;;
2156.00;;;;
2157.00;;;;
2158.00;;;;
2159.00;;;;
2160.00;1to2_1;0.00;6.32;0.00
2161.00;1to2_1;0.00;6.07;0.00
2162.00;1to2_1;6.02;6.02;1.00
2163.00;1to2_1;6.01;6.01;2.00
2164.00;1to2_1;6.00;6.00;3.00
2165.00;1to2_1;6.00;6.00;4.00
2166.00;1to2_0;6.00;6.00;5.00
2167.00;1to2_0;6.00;6.00;6.00
2168.00;1to2_0;6.00;6.00;7.00
2169.00;1to2_0;6.00;6.00;8.00
2170.00;1to2_0;6.00;6.00;9.00
2171.00;1to2_0;6.00;6.00;10.00
2172.00;1to2_0;6.00;6.00;11.00
2172.00;1to2_1;0.00;6.17;0.00
2173.00;1to2_0;6.00;6.00;12.00
2173.00;1to2_1;0.00;6.05;0.00
2174.00;1to2_0;6.00;6.00;13.00
2174.00;1to2_1;6.00;6.00;1.00
2175.00;1to2_0;6.00;6.00;14.00
2175.00;1to2_1;6.00;6.00;2.00
2176.00;1to2_0;6.00;6.00;15.00
2176.00;1to2_1;6.00;6.00;3.00
2177.00;1to2_0;6.00;13.73;16.00
2177.00;1to2_1;6.00;13.63;4.00
2178.00;1to2_0;6.00;13.57;17.00
2178.00;1to2_1;13.55;21.37;5.00
2179.00;1to2_0;13.53;21.18;18.00
2179.00;1to2_1;13.51;21.18;6.00
2180.00;1to2_0;21.10;21.10;19.00
2180.00;1to2_1;21.08;28.88;7.00
2181.00;1to2_0;21.02;36.54;20.00
2181.00;1to2_1;21.04;28.61;8.00
2182.00;1to2_0;21.01;21.01;21.00
2182.00;1to2_1;28.56;28.56;9.00
2183.00;1to2_0;21.01;21.01;22.00
2183.00;1to2_1;28.52;28.52;10.00
2184.00;1to2_0;21.00;28.87;23.00
2184.00;1to2_1;28.51;28.51;11.00
2185.00;1to2_0;21.00;28.52;24.00
2185.00;1to2_1;28.51;28.51;12.00
2186.00;1to2_0;28.51;28.51;25.00
2186.00;1to2_1;28.50;28.50;13.00
2187.00;1to2_0;28.50;28.50;26.00
2187.00;1to2_1;28.50;28.50;14.00
2188.00;1to2_0;28.50;28.50;27.00
2188.00;1to2_1;28.50;28.50;15.00
2189.00;1to2_0;28.50;28.50;28.00
2189.00;1to2_1;28.50;28.50;16.00
2190.00;1to2_0;28.50;28.50;29.00
2190.00;1to2_1;28.50;28.50;17.00
2191.00;1to2_0;28.50;28.50;30.00
2191.00;1to2_1;28.50;28.50;18.00
2192.00;1to2_0;28.50;28.50;31.00
2192.00;1to2_1;28.50;28.50;19.00
2193.00;1to2_0;28.50;28.50;32.00
2193.00;1to2_1;28.50;28.50;20.00
2194.00;1to2_0;36.01;36.01;33.00
2194.00;1to2_1;28.50;28.50;21.00
2195.00;1to2_0;36.01;36.01;34.00
2195.00;1to2_1;28.50;28.50;22.00
2196.00;1to2_0;36.01;36.01;35.00
2196.00;1to2_1;28.50;28.50;23.00
2197.00;1to2_0;36.01;36.01;36.00
2197.00;1to2_1;36.01;36.01;24.00
2198.00;1to2_0;36.01;36.01;37.00
2198.00;1to2_1;36.01;36.01;25.00
2199.00;1to2_0;36.01;36.01;38.00
2199.00;1to2_1;36.01;36.01;26.00
2200.00;1to2_0;36.01;36.01;39.00
2200.00;1to2_1;36.01;36.01;27.00
2201.00;1to2_0;36.01;36.01;40.00
2201.00;1to2_1;36.01;36.01;28.00
2202.00;1to2_0;36.01;36.01;41.00
2202.00;1to2_1;36.01;36.01;29.00
2203.00;1to2_0;43.51;43.51;42.00
2203.00;1to2_1;36.01;36.01;30.00
2204.00;1to2_0;43.51;43.51;43.00
2204.00;1to2_1;43.51;43.51;31.00
2205.00;1to2_0;43.51;43.51;27.00
2205.00;1to2_1;43.51;43.51;28.00
2206.00;1to2_0;43.51;43.51;27.00
2206.00;1to2_1;43.51;43.51;27.00
2207.00;1to2_0;43.51;43.51;22.00
2207.00;1to2_1;43.51;43.51;26.00
2208.00;1to2_0;51.01;51.01;15.00
2208.00;1to2_1;43.51;51.02;12.00
2209.00;1to2_0;51.01;51.01;7.00
2209.00;1to2_1;51.01;51.01;6.00
2210.00;1to2_0;51.01;51.01;3.00
2210.00;1to2_1;51.01;58.64;2.00
2211.00;1to2_0;0.00;50.73;0.00
2211.00;1to2_1;58.55;58.55;1.00
2212.00;1to2_0;0.00;58.40;0.00
2212.00;1to2_1;58.45;58.45;2.00
2213.00;1to2_0;0.00;58.04;0.00
2213.00;1to2_1;0.00;57.64;0.00
2214.00;;;;
2215.00;;;;
2216.00;;;;
2217.00;;;;
2218.00;;;;
2219.00;;;;
2220.00;;;;
2221.00;;;;
2222.00;;;;
2223.00;;;;
2224.00;;;;
2225.00;;;;
2226.00;;;;
2227.00;;;;
2228.00;;;;
2229.00;;;;
2230.00;;;;
2231.00;;;;
2232.00;;;;
2233.00;;;;
2234.00;;;;
2235.00;;;;
2236.00;;;;
2237.00;;;;
2238.00;;;;
2239.00;;;;
2240.00;;;;
2241.00;;;;
2242.00;;;;
2243.00;;;;
2244.00;;;;
2245.00;;;;
2246.00;;;;
2247.00;;;;
2248.00;;;;
2249.00;;;;
2250.00;1to2_0;0.00;6.58;0.00
2251.00;1to2_0;0.00;6.14;0.00
2252.00;1to2_0;6.06;6.06;1.00
2253.00;1to2_0;6.03;6.03;2.00
2254.00;1to2_0;6.00;6.00;3.00
2255.00;1to2_0;6.00;6.00;4.00
2255.00;1to2_1;0.00;6.85;0.00
2256.00;1to2_0;6.00;6.00;5.00
2256.00;1to2_1;0.00;6.29;0.00
2257.00;1to2_0;6.00;6.00;6.00
2257.00;1to2_1;0.00;6.07;0.00
2258.00;1to2_0;6.00;6.00;7.00
2258.00;1to2_1;6.03;6.03;1.00
2259.00;1to2_0;6.00;6.00;8.00
2259.00;1to2_1;6.00;6.00;2.00
2260.00;1to2_0;6.00;6.00;9.00
2260.00;1to2_1;6.00;6.00;3.00
2261.00;1to2_0;6.00;14.24;10.00
2261.00;1to2_1;6.00;13.78;4.00
2262.00;1to2_0;6.00;13.71;11.00
2262.00;1to2_1;6.00;13.60;5.00
2263.00;1to2_0;6.00;13.51;12.00
2263.00;1to2_1;13.52;13.52;6.00
2264.00;1to2_0;13.51;21.31;13.00
2264.00;1to2_1;13.51;13.51;7.00
2265.00;1to2_0;13.50;21.05;14.00
2265.00;1to2_1;13.50;21.01;8.00
2266.00;1to2_0;21.01;21.01;15.00
2266.00;1to2_1;21.01;28.61;9.00
2267.00;1to2_0;21.00;21.00;16.00
2267.00;1to2_1;28.55;28.55;10.00
2268.00;1to2_0;21.00;21.00;17.00
2268.00;1to2_1;28.53;28.53;11.00
2269.00;1to2_0;21.00;21.00;18.00
2269.00;1to2_1;28.51;28.51;12.00
2270.00;1to2_0;21.00;21.00;19.00
2270.00;1to2_1;28.51;28.51;13.00
2271.00;1to2_0;21.00;21.00;20.00
2271.00;1to2_1;28.50;28.50;14.00
2272.00;1to2_0;21.00;21.00;21.00
2272.00;1to2_1;28.50;28.50;15.00
2273.00;1to2_0;21.00;21.00;22.00
2273.00;1to2_1;28.50;28.50;16.00
2274.00;1to2_0;21.00;21.00;23.00
2274.00;1to2_1;28.50;28.50;17.00
2275.00;1to2_0;21.00;21.00;24.00
2275.00;1to2_1;28.50;28.50;18.00
2276.00;1to2_0;21.00;21.00;25.00
2276.00;1to2_1;28.50;28.50;19.00
2277.00;1to2_0;21.00;21.00;26.00
2277.00;1to2_1;28.50;28.50;20.00
2278.00;1to2_0;21.00;21.00;27.00
2278.00;1to2_1;28.50;28.50;21.00
2279.00;1to2_0;21.00;21.00;28.00
2279.00;1to2_1;28.50;28.50;22.00
2280.00;1to2_0;21.00;21.00;29.00
2280.00;1to2_1;28.50;28.50;23.00
2281.00;1to2_0;21.00;21.00;30.00
2281.00;1to2_1;28.50;28.50;24.00
2282.00;1to2_0;21.00;21.00;31.00
2282.00;1to2_1;28.50;28.50;25.00
2283.00;1to2_0;28.50;28.50;32.00
2283.00;1to2_1;28.50;28.50;26.00
2284.00;1to2_0;28.50;28.50;33.00
2284.00;1to2_1;28.50;28.50;27.00
2285.00;1to2_0;28.50;28.50;34.00
2285.00;1to2_1;28.50;28.50;28.00
2286.00;1to2_0;28.50;28.50;35.00
2286.00;1to2_1;28.50;28.50;29.00
2287.00;1to2_0;28.50;28.50;36.00
2287.00;1to2_1;28.50;28.50;30.00
2288.00;1to2_0;28.50;28.50;37.00
2288.00;1to2_1;28.50;28.50;31.00
2289.00;1to2_0;28.50;28.50;38.00
2289.00;1to2_1;28.50;28.50;32.00
2290.00;1to2_0;28.50;28.50;39.00
2290.00;1to2_1;28.50;28.50;33.00
2291.00;1to2_0;28.50;28.50;40.00
2291.00;1to2_1;28.50;28.50;34.00
2292.00;1to2_0;28.50;36.01;41.00
2292.00;1to2_1;28.50;28.50;35.00
2293.00;1to2_0;36.01;44.06;42.00
2293.00;1to2_1;28.50;28.50;36.00
2294.00;1to2_0;36.01;43.60;43.00
2294.00;1to2_1;36.01;36.01;37.00
2295.00;1to2_0;43.55;43.55;32.00
2295.00;1to2_1;36.01;36.01;33.00
2296.00;1to2_0;43.53;43.53;31.00
2296.00;1to2_1;36.01;36.01;31.00
2297.00;1to2_0;43.51;43.51;15.00
2297.00;1to2_1;36.01;36.01;31.00
2298.00;1to2_0;43.51;43.51;6.00
2298.00;1to2_1;36.01;36.01;5.00
2299.00;1to2_0;43.51;51.27;5.00
2299.00;1to2_1;0.00;35.65;0.00
2300.00;1to2_0;0.00;51.08;0.00
2301.00;1to2_0;0.00;59.01;0.00
2302.00;1to2_0;0.00;58.45;0.00
2303.00;1to2_1;0.00;57.73;0.00
2304.00;;;;
2305.00;;;;
2306.00;;;;
2307.00;;;;
2308.00;;;;
2309.00;;;;
2310.00;;;;
2311.00;;;;
2312.00;;;;
2313.00;;;;
2314.00;;;;
2315.00;;;;
2316.00;;;;
2317.00;;;;
2318.00;;;;
2319.00;;;;
2320.00;;;;
2321.00;;;;
2322.00;;;;
2323.00;;;;
2324.00;;;;
2325.00;;;;
2326.00;;;;
2327.00;;;;
2328.00;;;;
2329.00;;;;
2330.00;;;;
2331.00;;;;
2332.00;;;;
2333.00;;;;
2334.00;;;;
2335.00;;;;
2336.00;;;;
2337.00;;;;
2338.00;;;;
2339.00;1to2_1;5.64;5.64;1.00
2340.00;1to2_1;5.64;5.64;2.00
2341.00;1to2_1;5.64;5.64;3.00
2342.00;1to2_1;5.64;5.64;4.00
2343.00;1to2_0;5.64;5.64;5.00
2344.00;1to2_0;5.64;5.64;6.00
2345.00;1to2_0;5.64;5.64;7.00
2346.00;1to2_0;5.64;5.64;8.00
2347.00;1to2_0;5.64;5.64;9.00
2348.00;1to2_0;5.64;5.64;10.00
2349.00;1to2_0;5.64;5.64;11.00
2350.00;1to2_0;5.64;5.64;12.00
2351.00;1to2_0;5.64;5.64;13.00
2352.00;1to2_0;5.64;5.64;14.00
2353.00;1to2_0;5.64;5.64;15.00
2354.00;1to2_0;5.64;5.64;16.00
2355.00;1to2_0;5.64;5.64;17.00
2356.00;1to2_0;5.64;5.64;18.00
2357.00;1to2_0;5.64;5.64;19.00
2358.00;1to2_0;5.64;5.64;20.00
2359.00;1to2_0;5.64;5.64;21.00
2360.00;1to2_0;5.64;5.64;22.00
2361.00;1to2_0;5.64;5.64;23.00
2362.00;1to2_0;5.64;5.64;24.00
2363.00;1to2_0;5.64;5.64;25.00
2364.00;1to2_0;5.64;5.64;26.00
2365.00;1to2_0;5.64;5.64;27.00
2366.00;1to2_0;5.64;5.64;28.00
2367.00;1to2_0;5.64;5.64;29.00
2368.00;1to2_0;5.64;5.64;30.00
2369.00;1to2_0;5.64;5.64;31.00
2370.00;1to2_0;5.64;5.64;32.00
2371.00;1to2_0;5.64;5.64;33.00
2372.00;1to2_0;5.64;5.64;34.00
2373.00;1to2_0;5.64;5.64;35.00
2374.00;1to2_0;5.64;5.64;36.00
2375.00;1to2_0;5.64;5.64;37.00
2376.00;1to2_0;5.64;5.64;38.00
2377.00;1to2_0;5.64;5.64;39.00
2378.00;1to2_0;5.64;5.64;40.00
2379.00;1to2_0;5.64;5.64;41.00
2379.00;1to2_1;6.00;6.00;1.00
2380.00;1to2_0;5.64;5.64;42.00
2380.00;1to2_1;6.00;6.00;2.00
2381.00;1to2_0;5.64;5.64;43.00
2381.00;1to2_1;6.00;6.00;3.00
2382.00;1to2_0;5.64;13.14;44.00
2382.00;1to2_1;6.00;13.50;4.00
2383.00;1to2_0;13.14;20.64;45.00
2383.00;1to2_1;13.50;13.50;5.00
2384.00;1to2_0;20.64;20.64;46.00
2384.00;1to2_1;13.50;21.18;6.00
2385.00;1to2_0;20.64;28.26;3.00
2385.00;1to2_1;13.50;29.00;3.00
2386.00;1to2_0;28.17;35.91;3.00
2386.00;1to2_1;21.01;36.78;1.00
2387.00;1to2_0;28.15;35.73;2.00
2387.00;1to2_1;0.00;36.38;0.00
2388.00;1to2_0;35.66;35.66;1.00
2388.00;1to2_1;0.00;43.95;0.00
2389.00;1to2_0;0.00;35.00;0.00
2389.00;1to2_1;0.00;43.72;0.00
2390.00;1to2_0;0.00;42.99;0.00
2390.00;1to2_1;0.00;51.23;0.00
2391.00;1to2_0;0.00;41.86;0.00
2391.00;1to2_1;0.00;51.01;0.00
2392.00;1to2_1;0.00;50.36;0.00
2393.00;;;;
2394.00;;;;
2395.00;;;;
2396.00;;;;
2397.00;;;;
2398.00;;;;
2399.00;;;;
2400.00;;;;
2401.00;;;;
2402.00;;;;
2403.00;;;;
2404.00;;;;
2405.00;;;;
2406.00;;;;
2407.00;;;;
2408.00;;;;
2409.00;;;;
2410.00;;;;
2411.00;;;;
2412.00;;;;
2413.00;;;;
2414.00;;;;
2415.00;;;;
2416.00;;;;
2417.00;;;;
2418.00;;;;
2419.00;;;;
2420.00;;;;
2421.00;;;;
2422.00;;;;
2423.00;;;;
2424.00;;;;
2425.00;;;;
2426.00;;;;
2427.00;;;;
2428.00;;;;
2429.00;;;;
2430.00;;;;
2431.00;1to2_0;0.00;6.20;0.00
2432.00;1to2_0;0.00;6.03;0.00
2433.00;1to2_0;6.01;6.01;1.00
2434.00;1to2_0;6.00;6.00;2.00
2435.00;1to2_0;6.00;6.00;3.00
2436.00;1to2_0;6.00;6.00;4.00
2437.00;1to2_0;6.00;6.00;5.00
2438.00;1to2_0;13.53;13.53;6.00
2439.00;1to2_0;13.51;13.51;7.00
2439.00;1to2_1;0.00;6.06;0.00
2440.00;1to2_0;13.50;13.50;8.00
2440.00;1to2_1;6.01;6.01;1.00
2441.00;1to2_0;13.50;13.50;9.00
2441.00;1to2_1;6.01;13.57;2.00
2442.00;1to2_0;13.50;13.50;10.00
2442.00;1to2_1;13.51;13.51;3.00
2443.00;1to2_0;13.50;13.50;11.00
2443.00;1to2_1;13.50;13.50;4.00
2444.00;1to2_0;13.50;21.06;12.00
2444.00;1to2_1;13.50;13.50;5.00
2445.00;1to2_0;21.02;21.02;13.00
2445.00;1to2_1;13.50;13.50;6.00
2446.00;1to2_0;21.01;21.01;14.00
2446.00;1to2_1;13.50;13.50;7.00
2447.00;1to2_0;21.00;21.00;15.00
2447.00;1to2_1;13.50;13.50;8.00
2448.00;1to2_0;21.00;21.00;16.00
2448.00;1to2_1;13.50;13.50;9.00
2449.00;1to2_0;21.00;21.00;17.00
2449.00;1to2_1;13.50;13.50;10.00
2450.00;1to2_0;21.00;21.00;18.00
2450.00;1to2_1;13.50;13.50;11.00
2451.00;1to2_0;21.00;21.00;19.00
2451.00;1to2_1;13.50;13.50;12.00
2452.00;1to2_0;21.00;21.00;20.00
2452.00;1to2_1;13.50;13.50;13.00
2453.00;1to2_0;21.00;21.00;21.00
2453.00;1to2_1;13.50;13.50;14.00
2454.00;1to2_0;21.00;21.00;22.00
2454.00;1to2_1;13.50;13.50;15.00
2455.00;1to2_0;21.00;21.00;23.00
2455.00;1to2_1;13.50;13.50;16.00
2456.00;1to2_0;21.00;21.00;24.00
2456.00;1to2_1;13.50;13.50;17.00
2457.00;1to2_0;21.00;21.00;25.00
2457.00;1to2_1;13.50;21.00;18.00
2458.00;1to2_0;21.00;21.00;26.00
2458.00;1to2_1;21.00;21.00;19.00
2459.00;1to2_0;21.00;21.00;27.00
2459.00;1to2_1;21.00;21.00;20.00
2460.00;1to2_0;21.00;21.00;28.00
2460.00;1to2_1;21.00;21.00;21.00
2461.00;1to2_0;21.00;21.00;29.00
2461.00;1to2_1;21.00;21.00;22.00
2462.00;1to2_0;21.00;21.00;30.00
2462.00;1to2_1;21.00;21.00;23.00
2463.00;1to2_0;21.00;21.00;31.00
2463.00;1to2_1;21.00;21.00;24.00
2464.00;1to2_0;21.00;21.00;32.00
2464.00;1to2_1;21.00;21.00;25.00
2465.00;1to2_0;21.00;21.00;33.00
2465.00;1to2_1;21.00;21.00;26.00
2466.00;1to2_0;21.00;21.00;34.00
2466.00;1to2_1;21.00;21.00;27.00
2467.00;1to2_0;28.50;28.50;35.00
2467.00;1to2_1;21.00;21.00;28.00
2468.00;1to2_0;28.50;28.50;36.00
2468.00;1to2_1;21.00;21.00;29.00
2469.00;1to2_0;28.50;28.50;37.00
2469.00;1to2_1;21.00;21.00;30.00
2470.00;1to2_0;28.50;28.50;38.00
2470.00;1to2_1;21.00;21.00;31.00
2471.00;1to2_0;28.50;28.50;39.00
2471.00;1to2_1;21.00;21.00;32.00
2472.00;1to2_0;28.50;36.01;40.00
2472.00;1to2_1;21.00;21.00;33.00
2473.00;1to2_0;36.01;36.01;41.00
2473.00;1to2_1;21.00;21.00;34.00
2474.00;1to2_0;43.51;43.51;42.00
2474.00;1to2_1;28.50;28.50;35.00
2475.00;1to2_0;43.51;51.11;38.00
2475.00;1to2_1;28.50;36.46;34.00
2476.00;1to2_0;51.04;59.19;32.00
2476.00;1to2_1;28.50;36.13;19.00
2477.00;1to2_0;51.02;58.79;11.00
2477.00;1to2_1;28.50;43.72;4.00
2478.00;1to2_0;51.01;58.60;6.00
2478.00;1to2_1;36.01;43.58;1.00
2479.00;1to2_0;58.54;58.54;6.00
2479.00;1to2_1;43.51;51.50;1.00
2480.00;1to2_0;58.52;58.52;5.00
2480.00;1to2_1;0.00;51.19;0.00
2481.00;1to2_0;58.51;58.51;3.00
2481.00;1to2_1;0.00;50.75;0.00
2482.00;1to2_0;0.00;58.23;0.00
2483.00;;;;
2484.00;;;;
2485.00;;;;
2486.00;;;;
2487.00;;;;
2488.00;;;;
2489.00;;;;
2490.00;;;;
2491.00;;;;
2492.00;;;;
2493.00;;;;
2494.00;;;;
2495.00;;;;
2496.00;;;;
2497.00;;;;
2498.00;;;;
2499.00;;;;
2500.00;;;;
2501.00;;;;
2502.00;;;;
2503.00;;;;
2504.00;;;;
2505.00;;;;
2506.00;;;;
2507.00;;;;
2508.00;;;;
2509.00;;;;
2510.00;;;;
2511.00;;;;
2512.00;;;;
2513.00;;;;
2514.00;;;;
2515.00;;;;
2516.00;;;;
2517.00;;;;
2518.00;;;;
2519.00;;;;
2520.00;1to2_0;0.00;6.08;0.00
2520.00;1to2_1;6.01;6.01;1.00
2521.00;1to2_0;6.03;6.03;1.00
2521.00;1to2_1;6.00;6.00;2.00
2522.00;1to2_0;6.01;6.01;2.00
2522.00;1to2_1;6.00;6.00;3.00
2523.00;1to2_0;6.00;6.00;3.00
2523.00;1to2_1;6.00;6.00;4.00
2524.00;1to2_0;6.00;6.00;4.00
2524.00;1to2_1;6.00;6.00;5.00
2525.00;1to2_0;6.00;6.00;5.00
2525.00;1to2_1;6.00;6.00;6.00
2526.00;1to2_0;6.00;6.00;6.00
2526.00;1to2_1;6.00;6.00;7.00
2527.00;1to2_0;6.00;6.00;7.00
2527.00;1to2_1;6.00;6.00;8.00
2528.00;1to2_0;6.00;13.76;8.00
2528.00;1to2_1;6.00;6.00;9.00
2529.00;1to2_0;6.00;13.57;9.00
2529.00;1to2_1;6.00;6.00;10.00
2530.00;1to2_0;13.53;13.53;10.00
2530.00;1to2_1;6.00;6.00;11.00
2531.00;1to2_0;13.51;13.51;11.00
2531.00;1to2_1;6.00;6.00;12.00
2532.00;1to2_0;13.50;13.50;12.00
2532.00;1to2_1;6.00;6.00;13.00
2533.00;1to2_0;13.50;13.50;13.00
2533.00;1to2_1;6.00;6.00;14.00
2534.00;1to2_0;21.01;21.01;14.00
2534.00;1to2_1;6.00;6.00;15.00
2535.00;1to2_0;21.01;21.01;15.00
2535.00;1to2_1;6.00;13.92;16.00
2536.00;1to2_0;21.00;21.00;16.00
2536.00;1to2_1;6.00;13.56;17.00
2537.00;1to2_0;21.00;21.00;17.00
2537.00;1to2_1;13.53;13.53;18.00
2538.00;1to2_0;21.00;21.00;18.00
2538.00;1to2_1;13.51;13.51;19.00
2539.00;1to2_0;21.00;21.00;19.00
2539.00;1to2_1;13.50;21.18;20.00
2540.00;1to2_0;21.00;21.00;20.00
2540.00;1to2_1;13.50;21.03;21.00
2541.00;1to2_0;21.00;21.00;21.00
2541.00;1to2_1;21.01;21.01;22.00
2542.00;1to2_0;21.00;21.00;22.00
2542.00;1to2_1;21.00;21.00;23.00
2543.00;1to2_0;21.00;21.00;23.00
2543.00;1to2_1;21.00;21.00;24.00
2544.00;1to2_0;21.00;21.00;24.00
2544.00;1to2_1;21.00;21.00;25.00
2545.00;1to2_0;21.00;21.00;25.00
2545.00;1to2_1;21.00;28.50;26.00
2546.00;1to2_0;28.50;28.50;26.00
2546.00;1to2_1;28.50;28.50;27.00
2547.00;1to2_0;28.50;28.50;27.00
2547.00;1to2_1;28.50;28.50;28.00
2548.00;1to2_0;28.50;28.50;28.00
2548.00;1to2_1;28.50;28.50;29.00
2549.00;1to2_0;28.50;28.50;29.00
2549.00;1to2_1;28.50;28.50;30.00
2550.00;1to2_0;28.50;28.50;30.00
2550.00;1to2_1;28.50;28.50;31.00
2551.00;1to2_0;28.50;28.50;31.00
2551.00;1to2_1;28.50;28.50;32.00
2552.00;1to2_0;28.50;28.50;32.00
2552.00;1to2_1;28.50;28.50;33.00
2553.00;1to2_0;28.50;28.50;33.00
2553.00;1to2_1;28.50;28.50;34.00
2554.00;1to2_0;28.50;28.50;34.00
2554.00;1to2_1;28.50;28.50;35.00
2555.00;1to2_0;28.50;28.50;35.00
2555.00;1to2_1;28.50;28.50;36.00
2556.00;1to2_0;28.50;28.50;36.00
2556.00;1to2_1;28.50;28.50;37.00
2557.00;1to2_0;28.50;28.50;37.00
2557.00;1to2_1;28.50;28.50;38.00
2558.00;1to2_0;28.50;28.50;38.00
2558.00;1to2_1;28.50;28.50;39.00
2559.00;1to2_0;28.50;28.50;39.00
2559.00;1to2_1;28.50;28.50;40.00
2560.00;1to2_0;36.01;36.01;40.00
2560.00;1to2_1;28.50;28.50;41.00
2561.00;1to2_0;36.01;36.01;41.00
2561.00;1to2_1;28.50;28.50;42.00
2562.00;1to2_0;36.01;36.01;42.00
2562.00;1to2_1;28.50;28.50;43.00
2563.00;1to2_0;36.01;43.51;43.00
2563.00;1to2_1;36.01;36.01;44.00
2564.00;1to2_0;43.51;43.51;44.00
2564.00;1to2_1;36.01;43.63;45.00
2565.00;1to2_0;43.51;43.51;36.00
2565.00;1to2_1;43.55;51.49;29.00
2566.00;1to2_0;43.51;43.51;33.00
2566.00;1to2_1;43.51;59.26;26.00
2567.00;1to2_0;43.51;43.51;22.00
2567.00;1to2_1;43.51;58.81;22.00
2568.00;1to2_0;43.51;66.71;9.00
2568.00;1to2_1;51.01;58.63;6.00
2569.00;1to2_0;51.01;51.01;6.00
2569.00;1to2_1;58.56;58.56;5.00
2570.00;1to2_0;51.01;51.01;2.00
2570.00;1to2_1;58.53;58.53;3.00
2571.00;1to2_0;0.00;58.97;0.00
2571.00;1to2_1;58.51;58.51;3.00
2572.00;1to2_0;0.00;58.05;0.00
2572.00;1to2_1;0.00;58.40;0.00
2573.00;1to2_1;0.00;57.94;0.00
2574.00;;;;
2575.00;;;;
2576.00;;;;
2577.00;;;;
2578.00;;;;
2579.00;;;;
2580.00;;;;
2581.00;;;;
2582.00;;;;
2583.00;;;;
2584.00;;;;
2585.00;;;;
2586.00;;;;
2587.00;;;;
2588.00;;;;
2589.00;;;;
2590.00;;;;
2591.00;;;;
2592.00;;;;
2593.00;;;;
2594.00;;;;
2595.00;;;;
2596.00;;;;
2597.00;;;;
2598.00;;;;
2599.00;;;;
2600.00;;;;
2601.00;;;;
2602.00;;;;
2603.00;;;;
2604.00;;;;
2605.00;;;;
2606.00;;;;
2607.00;;;;
2608.00;;;;
2609.00;;;;
2610.00;;;;
2611.00;;;;
2612.00;;;;
2613.00;;;;
2614.00;;;;
2615.00;;;;
2616.00;;;;
2617.00;1to2_0;0.00;6.33;0.00
2618.00;1to2_0;0.00;6.00;0.00
2619.00;1to2_0;6.00;13.58;1.00
2619.00;1to2_1;0.00;6.18;0.00
2620.00;1to2_0;13.53;13.53;2.00
2620.00;1to2_1;0.00;6.03;0.00
2621.00;1to2_0;13.51;13.51;3.00
2621.00;1to2_1;6.00;6.00;1.00
2622.00;1to2_0;13.50;13.50;4.00
2622.00;1to2_1;6.00;6.00;2.00
2623.00;1to2_0;13.50;13.50;5.00
2623.00;1to2_1;6.00;6.00;3.00
2624.00;1to2_0;13.50;13.50;6.00
2624.00;1to2_1;6.00;6.00;4.00
