step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
753;0;1;753;7;785;785;9.07;0.65;102.17;0.80;32;0;0;2823.00;0
753;0;1;753;6;785;785;9.19;0.66;102.17;0.80;32;0;0;2824.00;0
753;0;1;753;6;785;785;9.19;0.66;102.17;0.80;32;0;0;2825.00;0
753;0;1;753;7;786;786;8.93;0.64;102.17;0.80;33;0;0;2826.00;0
753;0;0;753;7;786;786;9.02;0.65;102.17;0.80;33;0;0;2827.00;0
753;0;1;753;8;786;786;8.97;0.65;102.17;0.80;33;0;0;2828.00;0
753;0;0;753;8;786;786;8.93;0.64;102.17;0.80;33;0;0;2829.00;0
753;0;0;753;10;787;787;8.63;0.62;102.17;0.80;34;0;0;2830.00;0
753;0;0;753;9;787;787;8.41;0.61;102.17;0.80;34;0;0;2831.00;0
753;0;0;753;9;787;787;8.26;0.59;102.17;0.80;34;0;0;2832.00;0
753;0;0;753;10;787;787;8.03;0.58;102.17;0.80;34;0;0;2833.00;0
753;0;1;753;12;788;788;7.49;0.54;102.17;0.80;35;0;0;2834.00;0
753;0;1;753;10;788;788;7.28;0.52;102.17;0.80;35;0;0;2835.00;0
753;0;0;753;8;788;788;7.59;0.55;102.17;0.80;35;0;0;2836.00;0
753;0;0;753;9;789;789;7.61;0.55;102.17;0.80;36;0;0;2837.00;0
753;0;0;753;6;789;789;7.96;0.57;102.17;0.80;36;0;0;2838.00;0
753;0;1;753;4;789;789;8.50;0.61;102.17;0.80;36;0;0;2839.00;0
753;0;0;753;3;789;789;9.17;0.66;102.17;0.80;36;0;0;2840.00;0
753;0;0;753;3;790;790;9.54;0.69;102.17;0.80;37;0;0;2841.00;0
753;0;0;753;0;790;790;10.05;0.72;102.17;0.80;37;0;0;2842.00;0
753;0;1;753;0;790;790;10.34;0.74;102.17;0.80;37;0;0;2843.00;0
753;0;0;753;1;791;791;10.32;0.74;102.17;0.80;38;0;0;2844.00;0
753;0;0;753;0;791;791;10.70;0.77;102.17;0.80;38;0;0;2845.00;0
754;0;1;754;0;791;791;11.09;0.80;102.20;0.80;37;0;0;2846.00;0
756;0;0;756;0;791;791;11.45;0.82;102.27;0.80;35;0;0;2847.00;0
757;0;0;757;1;792;792;11.35;0.82;102.30;0.80;35;0;0;2848.00;0
758;0;0;758;0;792;792;11.67;0.84;102.31;0.80;34;0;0;2849.00;0
759;0;1;759;0;792;792;11.90;0.86;102.32;0.80;33;0;0;2850.00;0
759;0;1;759;0;792;792;12.10;0.87;102.32;0.80;33;0;0;2851.00;0
759;0;0;759;1;793;793;11.83;0.85;102.32;0.80;34;0;0;2852.00;0
760;0;0;760;0;793;793;11.90;0.86;102.36;0.80;33;0;0;2853.00;0
761;0;0;761;0;793;793;11.97;0.86;102.40;0.80;32;0;0;2854.00;0
762;0;0;762;1;794;794;11.82;0.85;102.40;0.80;32;0;0;2855.00;0
764;0;1;764;0;794;794;12.00;0.86;102.42;0.80;30;0;0;2856.00;0
764;0;1;764;0;794;794;12.52;0.90;102.42;0.80;30;0;0;2857.00;0
766;0;1;766;0;794;794;12.60;0.91;102.42;0.80;28;0;0;2858.00;0
766;0;1;766;1;795;795;12.35;0.89;102.42;0.80;29;0;0;2859.00;0
768;0;0;768;0;795;795;12.60;0.91;102.42;0.80;27;0;0;2860.00;0
769;0;0;769;0;795;795;12.87;0.93;102.40;0.80;26;0;0;2861.00;0
770;0;0;770;1;796;796;12.47;0.90;102.41;0.80;26;0;0;2862.00;0
771;0;0;771;0;796;796;12.68;0.91;102.39;0.80;25;0;0;2863.00;0
771;0;1;771;0;796;796;12.75;0.92;102.39;0.80;25;0;0;2864.00;0
772;0;1;772;0;796;796;12.76;0.92;102.38;0.80;24;0;0;2865.00;0
772;0;1;772;1;797;797;12.50;0.90;102.38;0.80;25;0;0;2866.00;0
772;0;0;772;0;797;797;12.56;0.90;102.38;0.80;25;0;0;2867.00;0
772;0;0;772;0;797;797;12.68;0.91;102.38;0.80;25;0;0;2868.00;0
773;0;0;773;0;797;797;12.98;0.93;102.38;0.80;24;0;0;2869.00;0
774;0;0;774;1;798;798;12.56;0.90;102.36;0.80;24;0;0;2870.00;0
774;0;0;774;0;798;798;12.38;0.89;102.36;0.80;24;0;0;2871.00;0
775;0;0;775;0;798;798;12.66;0.91;102.33;0.80;23;0;0;2872.00;0
775;0;1;775;1;799;799;12.22;0.88;102.33;0.80;24;0;0;2873.00;0
775;0;1;775;0;799;799;12.44;0.90;102.33;0.80;24;0;0;2874.00;0
775;0;0;775;0;799;799;12.44;0.90;102.33;0.80;24;0;0;2875.00;0
775;0;0;775;0;799;799;12.62;0.91;102.33;0.80;24;0;0;2876.00;0
776;0;0;776;1;800;800;12.08;0.87;102.31;0.80;24;0;0;2877.00;0
776;0;0;776;0;800;800;12.18;0.88;102.31;0.80;24;0;0;2878.00;0
776;0;1;776;0;800;800;12.29;0.88;102.31;0.80;24;0;0;2879.00;0
777;0;1;777;1;801;801;11.74;0.85;102.30;0.80;24;0;0;2880.00;0
777;0;0;777;0;801;801;11.65;0.84;102.30;0.80;24;0;0;2881.00;0
777;0;0;777;0;801;801;11.63;0.84;102.30;0.80;24;0;0;2882.00;0
778;0;0;778;0;801;801;11.61;0.84;102.28;0.80;23;0;0;2883.00;0
778;0;0;778;2;802;802;11.11;0.80;102.28;0.80;24;0;0;2884.00;0
779;0;0;779;1;802;802;10.99;0.79;102.25;0.80;23;0;0;2885.00;0
779;0;1;779;1;802;802;10.94;0.79;102.25;0.80;23;0;0;2886.00;0
779;0;0;779;1;802;802;10.82;0.78;102.25;0.80;23;0;0;2887.00;0
779;0;0;779;2;803;803;10.26;0.74;102.25;0.80;24;0;0;2888.00;0
779;0;0;779;1;803;803;10.12;0.73;102.25;0.80;24;0;0;2889.00;0
779;0;0;779;2;803;803;10.16;0.73;102.25;0.80;24;0;0;2890.00;0
779;0;0;779;3;804;804;9.70;0.70;102.25;0.80;25;0;0;2891.00;0
779;0;1;779;2;804;804;9.72;0.70;102.25;0.80;25;0;0;2892.00;0
779;0;0;779;2;804;804;9.70;0.70;102.25;0.80;25;0;0;2893.00;0
779;0;0;779;3;804;804;9.65;0.69;102.25;0.80;25;0;0;2894.00;0
779;0;0;779;4;805;805;9.09;0.65;102.25;0.80;26;0;0;2895.00;0
779;0;0;779;4;805;805;9.02;0.65;102.25;0.80;26;0;0;2896.00;0
779;0;0;779;4;805;805;8.92;0.64;102.25;0.80;26;0;0;2897.00;0
779;0;0;779;5;806;806;8.67;0.62;102.25;0.80;27;0;0;2898.00;0
779;0;0;779;5;806;806;8.80;0.63;102.25;0.80;27;0;0;2899.00;0
779;0;0;779;5;806;806;9.00;0.65;102.25;0.80;27;0;0;2900.00;0
779;0;1;779;5;806;806;8.95;0.64;102.25;0.80;27;0;0;2901.00;0
779;0;1;779;6;807;807;8.81;0.63;102.25;0.80;28;0;0;2902.00;0
779;0;1;779;5;807;807;8.96;0.64;102.25;0.80;28;0;0;2903.00;0
779;0;0;779;5;807;807;9.14;0.66;102.25;0.80;28;0;0;2904.00;0
779;0;0;779;5;807;807;9.12;0.66;102.25;0.80;28;0;0;2905.00;0
779;0;0;779;6;808;808;8.66;0.62;102.25;0.80;29;0;0;2906.00;0
779;0;1;779;6;808;808;8.51;0.61;102.25;0.80;29;0;0;2907.00;0
779;0;0;779;6;808;808;8.51;0.61;102.25;0.80;29;0;0;2908.00;0
779;0;0;779;8;809;809;8.27;0.60;102.25;0.80;30;0;0;2909.00;0
779;0;0;779;7;809;809;8.32;0.60;102.25;0.80;30;0;0;2910.00;0
779;0;0;779;7;809;809;8.44;0.61;102.25;0.80;30;0;0;2911.00;0
779;0;0;779;7;809;809;8.56;0.62;102.25;0.80;30;0;0;2912.00;0
779;0;0;779;8;810;810;8.22;0.59;102.25;0.80;31;0;0;2913.00;0
779;0;1;779;8;810;810;8.29;0.60;102.25;0.80;31;0;0;2914.00;0
779;0;0;779;8;810;810;8.23;0.59;102.25;0.80;31;0;0;2915.00;0
779;0;0;779;10;811;811;8.12;0.58;102.25;0.80;32;0;0;2916.00;0
779;0;0;779;9;811;811;8.24;0.59;102.25;0.80;32;0;0;2917.00;0
779;0;1;779;9;811;811;8.30;0.60;102.25;0.80;32;0;0;2918.00;0
779;0;0;779;9;811;811;8.39;0.60;102.25;0.80;32;0;0;2919.00;0
779;0;0;779;10;812;812;8.12;0.58;102.25;0.80;33;0;0;2920.00;0
779;0;0;779;9;812;812;8.28;0.60;102.25;0.80;33;0;0;2921.00;0
779;0;1;779;9;812;812;8.15;0.59;102.25;0.80;33;0;0;2922.00;0
779;0;0;779;10;812;812;8.03;0.58;102.25;0.80;33;0;0;2923.00;0
779;0;0;779;12;813;813;7.58;0.55;102.25;0.80;34;0;0;2924.00;0
779;0;0;779;9;813;813;7.76;0.56;102.25;0.80;34;0;0;2925.00;0
779;0;1;779;7;813;813;8.07;0.58;102.25;0.80;34;0;0;2926.00;0
779;0;0;779;7;814;814;8.14;0.59;102.25;0.80;35;0;0;2927.00;0
779;0;1;779;4;814;814;8.65;0.62;102.25;0.80;35;0;0;2928.00;0
779;0;0;779;2;814;814;9.19;0.66;102.25;0.80;35;0;0;2929.00;0
779;0;0;779;0;814;814;9.76;0.70;102.25;0.80;35;0;0;2930.00;0
779;0;1;779;1;815;815;10.10;0.73;102.25;0.80;36;0;0;2931.00;0
779;0;0;779;0;815;815;10.73;0.77;102.25;0.80;36;0;0;2932.00;0
779;0;0;779;0;815;815;11.18;0.80;102.25;0.80;36;0;0;2933.00;0
779;0;1;779;1;816;816;11.39;0.82;102.25;0.80;37;0;0;2934.00;0
780;0;1;780;0;816;816;11.72;0.84;102.28;0.80;36;0;0;2935.00;0
781;0;1;781;0;816;816;12.09;0.87;102.31;0.80;35;0;0;2936.00;0
781;0;0;781;0;816;816;12.39;0.89;102.31;0.80;35;0;0;2937.00;0
782;0;1;782;1;817;817;12.21;0.88;102.33;0.80;35;0;0;2938.00;0
784;0;0;784;0;817;817;12.48;0.90;102.38;0.80;33;0;0;2939.00;0
785;0;0;785;0;817;817;12.57;0.91;102.41;0.80;32;0;0;2940.00;0
786;0;1;786;0;817;817;12.81;0.92;102.42;0.80;31;0;0;2941.00;0
787;0;1;787;1;818;818;12.44;0.90;102.43;0.80;31;0;0;2942.00;0
788;0;0;788;0;818;818;12.38;0.89;102.43;0.80;30;0;0;2943.00;0
789;0;0;789;0;818;818;12.53;0.90;102.45;0.80;29;0;0;2944.00;0
790;0;0;790;1;819;819;12.08;0.87;102.45;0.80;29;0;0;2945.00;0
791;0;0;791;0;819;819;12.16;0.88;102.45;0.80;28;0;0;2946.00;0
793;0;1;793;0;819;819;12.04;0.87;102.41;0.80;26;0;0;2947.00;0
793;0;0;793;0;819;819;12.30;0.89;102.41;0.80;26;0;0;2948.00;0
793;0;0;793;1;820;820;11.91;0.86;102.41;0.80;27;0;0;2949.00;0
793;0;0;793;0;820;820;12.05;0.87;102.41;0.80;27;0;0;2950.00;0
794;0;0;794;0;820;820;12.15;0.88;102.41;0.80;26;0;0;2951.00;0
794;0;0;794;1;821;821;11.75;0.85;102.41;0.80;27;0;0;2952.00;0
794;0;0;794;0;821;821;11.79;0.85;102.41;0.80;27;0;0;2953.00;0
795;0;0;795;0;821;821;12.20;0.88;102.40;0.80;26;0;0;2954.00;0
795;0;0;795;0;821;821;12.25;0.88;102.40;0.80;26;0;0;2955.00;0
795;0;0;795;1;822;822;11.95;0.86;102.40;0.80;27;0;0;2956.00;0
795;0;0;795;0;822;822;12.15;0.87;102.40;0.80;27;0;0;2957.00;0
795;0;0;795;0;822;822;12.26;0.88;102.40;0.80;27;0;0;2958.00;0
796;0;0;796;0;822;822;12.28;0.88;102.39;0.80;26;0;0;2959.00;0
796;0;0;796;1;823;823;11.98;0.86;102.39;0.80;27;0;0;2960.00;0
796;0;0;796;0;823;823;12.25;0.88;102.39;0.80;27;0;0;2961.00;0
796;0;0;796;0;823;823;12.52;0.90;102.39;0.80;27;0;0;2962.00;0
796;0;1;796;1;824;824;12.29;0.88;102.39;0.80;28;0;0;2963.00;0
797;0;0;797;0;824;824;12.70;0.91;102.42;0.80;27;0;0;2964.00;0
797;0;0;797;0;824;824;13.00;0.94;102.42;0.80;27;0;0;2965.00;0
798;0;0;798;0;824;824;13.10;0.94;102.41;0.80;26;0;0;2966.00;0
798;0;1;798;1;825;825;12.64;0.91;102.41;0.80;27;0;0;2967.00;0
798;0;1;798;0;825;825;12.38;0.89;102.41;0.80;27;0;0;2968.00;0
799;0;1;799;0;825;825;11.95;0.86;102.39;0.80;26;0;0;2969.00;0
799;0;1;799;1;826;826;11.23;0.81;102.39;0.80;27;0;0;2970.00;0
799;0;1;799;1;826;826;10.93;0.79;102.39;0.80;27;0;0;2971.00;0
799;0;0;799;2;826;826;11.01;0.79;102.39;0.80;27;0;0;2972.00;0
799;0;0;799;3;826;826;11.08;0.80;102.39;0.80;27;0;0;2973.00;0
799;0;0;799;4;827;827;10.60;0.76;102.39;0.80;28;0;0;2974.00;0
799;0;0;799;3;827;827;10.77;0.78;102.39;0.80;28;0;0;2975.00;0
801;0;0;801;3;827;827;10.83;0.78;102.39;0.80;26;0;0;2976.00;0
801;0;0;801;3;827;827;10.99;0.79;102.39;0.80;26;0;0;2977.00;0
802;0;0;802;4;828;828;10.50;0.76;102.38;0.80;26;0;0;2978.00;0
802;0;0;802;3;828;828;10.45;0.75;102.38;0.80;26;0;0;2979.00;0
802;0;0;802;3;828;828;10.22;0.74;102.38;0.80;26;0;0;2980.00;0
802;0;1;802;4;829;829;9.60;0.69;102.38;0.80;27;0;0;2981.00;0
802;0;1;802;4;829;829;9.55;0.69;102.38;0.80;27;0;0;2982.00;0
802;0;0;802;4;829;829;9.65;0.69;102.38;0.80;27;0;0;2983.00;0
802;0;0;802;5;829;829;9.63;0.69;102.38;0.80;27;0;0;2984.00;0
802;0;0;802;6;830;830;9.38;0.68;102.38;0.80;28;0;0;2985.00;0
802;0;0;802;5;830;830;9.42;0.68;102.38;0.80;28;0;0;2986.00;0
802;0;0;802;5;830;830;9.29;0.67;102.38;0.80;28;0;0;2987.00;0
802;0;0;802;6;831;831;8.87;0.64;102.38;0.80;29;0;0;2988.00;0
802;0;0;802;5;831;831;8.93;0.64;102.38;0.80;29;0;0;2989.00;0
802;0;0;802;5;831;831;8.96;0.65;102.38;0.80;29;0;0;2990.00;0
802;0;0;802;6;831;831;8.84;0.64;102.38;0.80;29;0;0;2991.00;0
802;0;0;802;8;832;832;8.43;0.61;102.38;0.80;30;0;0;2992.00;0
802;0;0;802;7;832;832;8.28;0.60;102.38;0.80;30;0;0;2993.00;0
802;0;0;802;8;832;832;8.29;0.60;102.38;0.80;30;0;0;2994.00;0
802;0;0;802;9;832;832;8.39;0.60;102.38;0.80;30;0;0;2995.00;0
802;0;0;802;10;833;833;8.02;0.58;102.38;0.80;31;0;0;2996.00;0
802;0;0;802;9;833;833;8.19;0.59;102.38;0.80;31;0;0;2997.00;0
802;0;0;802;9;833;833;8.27;0.60;102.38;0.80;31;0;0;2998.00;0
802;0;0;802;10;834;834;8.06;0.58;102.38;0.80;32;0;0;2999.00;0
802;0;0;802;9;834;834;8.22;0.59;102.38;0.80;32;0;0;3000.00;0
802;0;0;802;9;834;834;8.30;0.60;102.38;0.80;32;0;0;3001.00;0
802;0;0;802;9;834;834;8.37;0.60;102.38;0.80;32;0;0;3002.00;0
802;0;0;802;10;835;835;8.19;0.59;102.38;0.80;33;0;0;3003.00;0
802;0;0;802;9;835;835;8.43;0.61;102.38;0.80;33;0;0;3004.00;0
802;0;0;802;9;835;835;8.15;0.59;102.38;0.80;33;0;0;3005.00;0
802;0;0;802;12;836;836;7.92;0.57;102.38;0.80;34;0;0;3006.00;0
802;0;0;802;11;836;836;8.08;0.58;102.38;0.80;34;0;0;3007.00;0
802;0;1;802;11;836;836;8.03;0.58;102.38;0.80;34;0;0;3008.00;0
802;0;1;802;11;836;836;8.11;0.58;102.38;0.80;34;0;0;3009.00;0
802;0;1;802;12;837;837;7.77;0.56;102.38;0.80;35;0;0;3010.00;0
802;0;0;802;12;837;837;7.45;0.54;102.38;0.80;35;0;0;3011.00;0
802;0;0;802;13;837;837;7.20;0.52;102.38;0.80;35;0;0;3012.00;0
802;0;0;802;15;837;837;7.04;0.51;102.38;0.80;35;0;0;3013.00;0
802;0;0;802;16;838;838;6.86;0.49;102.38;0.80;36;0;0;3014.00;0
802;0;0;802;13;838;838;7.06;0.51;102.38;0.80;36;0;0;3015.00;0
802;0;1;802;11;838;838;7.43;0.53;102.38;0.80;36;0;0;3016.00;0
802;0;1;802;10;839;839;7.59;0.55;102.38;0.80;37;0;0;3017.00;0
802;0;0;802;7;839;839;7.96;0.57;102.38;0.80;37;0;0;3018.00;0
802;0;0;802;6;839;839;8.41;0.61;102.38;0.80;37;0;0;3019.00;0
802;0;1;802;4;839;839;9.16;0.66;102.38;0.80;37;0;0;3020.00;0
802;0;0;802;3;840;840;9.51;0.68;102.38;0.80;38;0;0;3021.00;0
802;0;1;802;0;840;840;10.13;0.73;102.38;0.80;38;0;0;3022.00;0
802;0;0;802;0;840;840;10.72;0.77;102.38;0.80;38;0;0;3023.00;0
802;0;0;802;1;841;841;10.77;0.78;102.38;0.80;39;0;0;3024.00;0
803;0;1;803;0;841;841;10.96;0.79;102.42;0.80;38;0;0;3025.00;0
803;0;0;803;0;841;841;11.20;0.81;102.42;0.80;38;0;0;3026.00;0
805;0;0;805;0;841;841;11.66;0.84;102.50;0.80;36;0;0;3027.00;0
805;0;1;805;1;842;842;11.59;0.83;102.50;0.80;37;0;0;3028.00;0
806;0;0;806;0;842;842;11.90;0.86;102.53;0.80;36;0;0;3029.00;0
807;0;0;807;0;842;842;12.13;0.87;102.56;0.80;35;0;0;3030.00;0
808;0;0;808;0;842;842;12.54;0.90;102.59;0.80;34;0;0;3031.00;0
809;0;1;809;1;843;843;12.19;0.88;102.61;0.80;34;0;0;3032.00;0
811;0;1;811;0;843;843;12.40;0.89;102.66;0.80;32;0;0;3033.00;0
811;0;0;811;0;843;843;12.66;0.91;102.66;0.80;32;0;0;3034.00;0
813;0;0;813;1;844;844;12.38;0.89;102.68;0.80;31;0;0;3035.00;0
814;0;0;814;0;844;844;12.47;0.90;102.69;0.80;30;0;0;3036.00;0
814;0;0;814;0;844;844;12.82;0.92;102.69;0.80;30;0;0;3037.00;0
816;0;0;816;0;844;844;12.88;0.93;102.70;0.80;28;0;0;3038.00;0
817;0;1;817;1;845;845;12.50;0.90;102.69;0.80;28;0;0;3039.00;0
818;0;1;818;0;845;845;12.54;0.90;102.68;0.80;27;0;0;3040.00;0
819;0;0;819;0;845;845;12.74;0.92;102.67;0.80;26;0;0;3041.00;0
819;0;0;819;1;846;846;12.27;0.88;102.67;0.80;27;0;0;3042.00;0
821;0;0;821;0;846;846;12.43;0.90;102.66;0.80;25;0;0;3043.00;0
821;0;0;821;0;846;846;12.70;0.91;102.66;0.80;25;0;0;3044.00;0
823;0;0;823;0;846;846;13.06;0.94;102.62;0.80;23;0;0;3045.00;0
824;0;0;824;1;847;847;12.36;0.89;102.59;0.80;23;0;0;3046.00;0
824;0;0;824;0;847;847;12.53;0.90;102.59;0.80;23;0;0;3047.00;0
824;0;1;824;0;847;847;12.80;0.92;102.59;0.80;23;0;0;3048.00;0
824;0;0;824;0;847;847;12.78;0.92;102.59;0.80;23;0;0;3049.00;0
824;0;0;824;1;848;848;12.29;0.88;102.59;0.80;24;0;0;3050.00;0
824;0;0;824;0;848;848;12.70;0.91;102.59;0.80;24;0;0;3051.00;0
824;0;0;824;0;848;848;12.62;0.91;102.59;0.80;24;0;0;3052.00;0
824;0;1;824;1;849;849;12.33;0.89;102.59;0.80;25;0;0;3053.00;0
824;0;1;824;0;849;849;12.49;0.90;102.59;0.80;25;0;0;3054.00;0
824;0;0;824;0;849;849;12.58;0.91;102.59;0.80;25;0;0;3055.00;0
825;0;0;825;0;849;849;12.70;0.91;102.56;0.80;24;0;0;3056.00;0
825;0;0;825;1;850;850;12.14;0.87;102.56;0.80;25;0;0;3057.00;0
825;0;0;825;0;850;850;12.05;0.87;102.56;0.80;25;0;0;3058.00;0
825;0;0;825;0;850;850;11.91;0.86;102.56;0.80;25;0;0;3059.00;0
825;0;0;825;2;851;851;11.29;0.81;102.56;0.80;26;0;0;3060.00;0
825;0;0;825;2;851;851;11.30;0.81;102.56;0.80;26;0;0;3061.00;0
825;0;1;825;2;851;851;11.45;0.82;102.56;0.80;26;0;0;3062.00;0
826;0;0;826;2;851;851;11.63;0.84;102.56;0.80;25;0;0;3063.00;0
827;0;0;827;3;852;852;11.26;0.81;102.54;0.80;25;0;0;3064.00;0
828;0;0;828;2;852;852;11.18;0.81;102.51;0.80;24;0;0;3065.00;0
828;0;0;828;2;852;852;11.24;0.81;102.51;0.80;24;0;0;3066.00;0
828;0;0;828;2;852;852;10.74;0.77;102.51;0.80;24;0;0;3067.00;0
828;0;1;828;3;853;853;10.07;0.73;102.51;0.80;25;0;0;3068.00;0
828;0;0;828;2;853;853;10.15;0.73;102.51;0.80;25;0;0;3069.00;0
828;0;0;828;3;853;853;9.97;0.72;102.51;0.80;25;0;0;3070.00;0
828;0;0;828;5;854;854;9.65;0.69;102.51;0.80;26;0;0;3071.00;0
828;0;0;828;4;854;854;9.50;0.68;102.51;0.80;26;0;0;3072.00;0
828;0;1;828;4;854;854;9.22;0.66;102.51;0.80;26;0;0;3073.00;0
828;0;0;828;4;854;854;8.92;0.64;102.51;0.80;26;0;0;3074.00;0
828;0;0;828;5;855;855;8.48;0.61;102.51;0.80;27;0;0;3075.00;0
828;0;0;828;6;855;855;8.36;0.60;102.51;0.80;27;0;0;3076.00;0
828;0;0;828;6;855;855;8.53;0.61;102.51;0.80;27;0;0;3077.00;0
828;0;0;828;7;856;856;8.13;0.59;102.51;0.80;28;0;0;3078.00;0
828;0;0;828;6;856;856;8.13;0.59;102.51;0.80;28;0;0;3079.00;0
828;0;0;828;7;856;856;8.36;0.60;102.51;0.80;28;0;0;3080.00;0
828;0;0;828;7;856;856;8.38;0.60;102.51;0.80;28;0;0;3081.00;0
828;0;0;828;8;857;857;8.33;0.60;102.51;0.80;29;0;0;3082.00;0
828;0;0;828;7;857;857;8.31;0.60;102.51;0.80;29;0;0;3083.00;0
828;0;0;828;7;857;857;8.39;0.60;102.51;0.80;29;0;0;3084.00;0
828;0;0;828;7;857;857;8.51;0.61;102.51;0.80;29;0;0;3085.00;0
828;0;0;828;8;858;858;8.17;0.59;102.51;0.80;30;0;0;3086.00;0
828;0;0;828;7;858;858;8.28;0.60;102.51;0.80;30;0;0;3087.00;0
828;0;1;828;7;858;858;8.19;0.59;102.51;0.80;30;0;0;3088.00;0
828;0;1;828;9;859;859;7.96;0.57;102.51;0.80;31;0;0;3089.00;0
828;0;0;828;8;859;859;7.77;0.56;102.51;0.80;31;0;0;3090.00;0
828;0;1;828;10;859;859;7.84;0.56;102.51;0.80;31;0;0;3091.00;0
828;0;1;828;10;859;859;7.97;0.57;102.51;0.80;31;0;0;3092.00;0
828;0;1;828;10;860;860;7.91;0.57;102.51;0.80;32;0;0;3093.00;0
828;0;1;828;9;860;860;8.07;0.58;102.51;0.80;32;0;0;3094.00;0
828;0;1;828;9;860;860;8.00;0.58;102.51;0.80;32;0;0;3095.00;0
828;0;1;828;10;861;861;7.76;0.56;102.51;0.80;33;0;0;3096.00;0
828;0;0;828;10;861;861;7.92;0.57;102.51;0.80;33;0;0;3097.00;0
828;0;0;828;10;861;861;8.02;0.58;102.51;0.80;33;0;0;3098.00;0
828;0;0;828;10;861;861;8.12;0.58;102.51;0.80;33;0;0;3099.00;0
828;0;0;828;11;862;862;8.01;0.58;102.51;0.80;34;0;0;3100.00;0
828;0;0;828;11;862;862;7.85;0.57;102.51;0.80;34;0;0;3101.00;0
828;0;0;828;11;862;862;7.63;0.55;102.51;0.80;34;0;0;3102.00;0
828;0;0;828;11;862;862;7.27;0.52;102.51;0.80;34;0;0;3103.00;0
828;0;0;828;14;863;863;6.75;0.49;102.51;0.80;35;0;0;3104.00;0
828;0;1;828;11;863;863;6.88;0.50;102.51;0.80;35;0;0;3105.00;0
828;0;1;828;11;863;863;7.24;0.52;102.51;0.80;35;0;0;3106.00;0
828;0;0;828;10;864;864;7.41;0.53;102.51;0.80;36;0;0;3107.00;0
828;0;0;828;7;864;864;7.87;0.57;102.51;0.80;36;0;0;3108.00;0
828;0;1;828;5;864;864;8.39;0.60;102.51;0.80;36;0;0;3109.00;0
828;0;0;828;3;864;864;8.90;0.64;102.51;0.80;36;0;0;3110.00;0
828;0;0;828;2;865;865;9.17;0.66;102.51;0.80;37;0;0;3111.00;0
828;0;0;828;0;865;865;9.85;0.71;102.51;0.80;37;0;0;3112.00;0
828;0;1;828;0;865;865;10.38;0.75;102.51;0.80;37;0;0;3113.00;0
828;0;0;828;1;866;866;10.60;0.76;102.51;0.80;38;0;0;3114.00;0
828;0;0;828;0;866;866;10.92;0.79;102.51;0.80;38;0;0;3115.00;0
829;0;1;829;0;866;866;11.32;0.81;102.55;0.80;37;0;0;3116.00;0
830;0;0;830;0;866;866;11.80;0.85;102.61;0.80;36;0;0;3117.00;0
831;0;0;831;1;867;867;11.82;0.85;102.64;0.80;36;0;0;3118.00;0
832;0;1;832;0;867;867;12.15;0.87;102.67;0.80;35;0;0;3119.00;0
834;0;0;834;0;867;867;12.23;0.88;102.72;0.80;33;0;0;3120.00;0
835;0;0;835;0;867;867;12.24;0.88;102.73;0.80;32;0;0;3121.00;0
836;0;0;836;1;868;868;12.16;0.88;102.75;0.80;32;0;0;3122.00;0
837;0;0;837;0;868;868;12.20;0.88;102.76;0.80;31;0;0;3123.00;0
838;0;1;838;0;868;868;12.37;0.89;102.78;0.80;30;0;0;3124.00;0
839;0;1;839;1;869;869;12.19;0.88;102.77;0.80;30;0;0;3125.00;0
840;0;1;840;0;869;869;12.18;0.88;102.78;0.80;29;0;0;3126.00;0
841;0;0;841;0;869;869;12.13;0.87;102.77;0.80;28;0;0;3127.00;0
842;0;0;842;0;869;869;12.17;0.88;102.77;0.80;27;0;0;3128.00;0
842;0;0;842;1;870;870;11.96;0.86;102.77;0.80;28;0;0;3129.00;0
844;0;0;844;0;870;870;12.01;0.86;102.76;0.80;26;0;0;3130.00;0
844;0;0;844;0;870;870;12.08;0.87;102.76;0.80;26;0;0;3131.00;0
845;0;0;845;1;871;871;11.83;0.85;102.75;0.80;26;0;0;3132.00;0
846;0;0;846;0;871;871;11.94;0.86;102.73;0.80;25;0;0;3133.00;0
846;0;0;846;0;871;871;12.18;0.88;102.73;0.80;25;0;0;3134.00;0
847;0;0;847;0;871;871;12.32;0.89;102.72;0.80;24;0;0;3135.00;0
847;0;0;847;1;872;872;11.93;0.86;102.72;0.80;25;0;0;3136.00;0
847;0;0;847;0;872;872;12.13;0.87;102.72;0.80;25;0;0;3137.00;0
847;0;1;847;0;872;872;12.31;0.89;102.72;0.80;25;0;0;3138.00;0
847;0;0;847;0;872;872;12.50;0.90;102.72;0.80;25;0;0;3139.00;0
848;0;0;848;1;873;873;12.14;0.87;102.71;0.80;25;0;0;3140.00;0
848;0;0;848;0;873;873;12.19;0.88;102.71;0.80;25;0;0;3141.00;0
848;0;0;848;0;873;873;12.16;0.88;102.71;0.80;25;0;0;3142.00;0
849;0;0;849;1;874;874;11.74;0.85;102.68;0.80;25;0;0;3143.00;0
849;0;0;849;0;874;874;12.04;0.87;102.68;0.80;25;0;0;3144.00;0
850;0;0;850;0;874;874;12.19;0.88;102.66;0.80;24;0;0;3145.00;0
